"","state_fips","county_fips","county.name","Dollars","Rank.in.State","Percent.Change","Rank.in.State.1"
"2077",39,3,"Allen","36,169","47",3.1,"60"
"2078",39,5,"Ashland","33,995","66",3.8,"36"
"2079",39,7,"Ashtabula","33,412","69",4.2,"15"
"2080",39,9,"Athens","30,977","81",4.1,"20"
"2081",39,11,"Auglaize","41,443","18",4.1,"21"
"2082",39,13,"Belmont","37,973","34",5,"7"
"2083",39,15,"Brown","32,478","76",4.1,"17"
"2084",39,17,"Butler","40,878","20",3.7,"40"
"2085",39,19,"Carroll","35,541","51",4.1,"18"
"2086",39,21,"Champaign","36,883","39",2,"82"
"2087",39,23,"Clark","36,580","42",3.9,"33"
"2088",39,25,"Clermont","43,002","15",4.1,"19"
"2089",39,27,"Clinton","35,713","49",2.5,"74"
"2090",39,29,"Columbiana","33,885","67",3.8,"38"
"2091",39,31,"Coshocton","34,421","62",4.2,"16"
"2092",39,33,"Crawford","34,198","63",2.2,"79"
"2093",39,35,"Cuyahoga","48,521","5",3.9,"30"
"2094",39,37,"Darke","38,586","33",4.4,"13"
"2095",39,39,"Defiance","36,798","40",4.1,"22"
"2096",39,41,"Delaware","63,790","1",2.6,"72"
"2097",39,43,"Erie","43,003","14",3.7,"45"
"2098",39,45,"Fairfield","40,324","24",2.8,"69"
"2099",39,47,"Fayette","35,189","54",1.6,"85"
"2100",39,49,"Franklin","45,158","7",3,"63"
"2101",39,51,"Fulton","38,885","30",2.3,"78"
"2102",39,53,"Gallia","34,163","65",2.4,"77"
"2103",39,55,"Geauga","56,043","2",3.6,"48"
"2104",39,57,"Greene","43,817","11",3.8,"39"
"2105",39,59,"Guernsey","34,453","60",4,"27"
"2106",39,61,"Hamilton","51,229","3",3.9,"31"
"2107",39,63,"Hancock","43,624","12",4.5,"11"
"2108",39,65,"Hardin","32,491","75",3,"64"
"2109",39,67,"Harrison","34,434","61",6,"5"
"2110",39,69,"Henry","37,953","35",0.8,"86"
"2111",39,71,"Highland","29,955","83",3.1,"61"
"2112",39,73,"Hocking","32,502","74",3.2,"56"
"2113",39,75,"Holmes","32,778","72",6.2,"3"
"2114",39,77,"Huron","35,698","50",2.4,"76"
"2115",39,79,"Jackson","32,701","73",4,"25"
"2116",39,81,"Jefferson","34,481","59",3.1,"59"
"2117",39,83,"Knox","37,782","36",3.1,"58"
"2118",39,85,"Lake","44,010","10",3.6,"49"
"2119",39,87,"Lawrence","32,892","70",3,"65"
"2120",39,89,"Licking","39,835","28",3.5,"51"
"2121",39,91,"Logan","38,860","31",2.6,"70"
"2122",39,93,"Lorain","39,901","27",3.5,"52"
"2123",39,95,"Lucas","40,702","22",4.6,"10"
"2124",39,97,"Madison","36,527","43",-0.3,"88"
"2125",39,99,"Mahoning","39,978","26",3.9,"34"
"2126",39,101,"Marion","33,474","68",3.1,"62"
"2127",39,103,"Medina","46,966","6",3.4,"53"
"2128",39,105,"Meigs","28,963","86",3.7,"44"
"2129",39,107,"Mercer","43,158","13",4.9,"8"
"2130",39,109,"Miami","40,301","25",2.9,"67"
"2131",39,111,"Monroe","30,453","82",5,"6"
"2132",39,113,"Montgomery","40,851","21",4,"23"
"2133",39,115,"Morgan","29,880","84",6.7,"1"
"2134",39,117,"Morrow","32,869","71",2,"81"
"2135",39,119,"Muskingum","35,319","52",3.3,"55"
"2136",39,121,"Noble","26,913","88",3.7,"42"
"2137",39,123,"Ottawa","44,178","9",4,"26"
"2138",39,125,"Paulding","36,429","45",6,"4"
"2139",39,127,"Perry","31,086","80",3.2,"57"
"2140",39,129,"Pickaway","34,785","55",0.7,"87"
"2141",39,131,"Pike","32,093","78",4.4,"14"
"2142",39,133,"Portage","38,956","29",3.3,"54"
"2143",39,135,"Preble","34,757","56",2,"83"
"2144",39,137,"Putnam","42,671","16",1.7,"84"
"2145",39,139,"Richland","34,180","64",4,"28"
"2146",39,141,"Ross","32,228","77",2.9,"66"
"2147",39,143,"Sandusky","36,440","44",2.6,"71"
"2148",39,145,"Scioto","31,627","79",3.6,"50"
"2149",39,147,"Seneca","34,516","58",2.5,"75"
"2150",39,149,"Shelby","38,809","32",3.9,"29"
"2151",39,151,"Stark","40,409","23",3.8,"37"
"2152",39,153,"Summit","44,761","8",3.7,"46"
"2153",39,155,"Trumbull","34,611","57",3.8,"35"
"2154",39,157,"Tuscarawas","36,115","48",4,"24"
"2155",39,159,"Union","42,610","17",2.2,"80"
"2156",39,161,"Van Wert","36,705","41",2.6,"73"
"2157",39,163,"Vinton","29,299","85",6.2,"2"
"2158",39,165,"Warren","49,584","4",3.9,"32"
"2159",39,167,"Washington","37,151","37",4.8,"9"
"2160",39,169,"Wayne","35,232","53",4.5,"12"
"2161",39,171,"Williams","36,241","46",3.6,"47"
"2162",39,173,"Wood","40,986","19",3.7,"43"
"2163",39,175,"Wyandot","37,122","38",2.8,"68"
"2166",40,1,"Adair","25,534","77",2.4,"69"
"2167",40,3,"Alfalfa","49,026","11",7,"11"
"2168",40,5,"Atoka","30,524","70",5.4,"24"
"2169",40,7,"Beaver","54,222","5",6.8,"13"
"2170",40,9,"Beckham","44,188","19",4.7,"29"
"2171",40,11,"Blaine","41,027","26",4.3,"36"
"2172",40,13,"Bryan","30,514","71",4.5,"33"
"2173",40,15,"Caddo","30,605","69",4.6,"31"
"2174",40,17,"Canadian","41,747","23",3.2,"59"
"2175",40,19,"Carter","43,671","20",4.5,"34"
"2176",40,21,"Cherokee","29,452","74",2.8,"65"
"2177",40,23,"Choctaw","30,959","66",4.8,"27"
"2178",40,25,"Cimarron","55,292","3",15,"1"
"2179",40,27,"Cleveland","40,985","27",3.9,"46"
"2180",40,29,"Coal","35,904","43",9.2,"8"
"2181",40,31,"Comanche","37,195","39",1.7,"72"
"2182",40,33,"Cotton","40,718","29",2.8,"66"
"2183",40,35,"Craig","36,559","42",10.6,"6"
"2184",40,37,"Creek","39,281","32",4.2,"39"
"2185",40,39,"Custer","41,192","24",3,"62"
"2186",40,41,"Delaware","30,905","67",3.1,"60"
"2187",40,43,"Dewey","54,034","6",4,"41"
"2188",40,45,"Ellis","68,053","1",13,"2"
"2189",40,47,"Garfield","45,050","17",3.6,"51"
"2190",40,49,"Garvin","41,099","25",5.4,"23"
"2191",40,51,"Grady","38,500","34",4.3,"38"
"2192",40,53,"Grant","52,018","7",-1.1,"77"
"2193",40,55,"Greer","26,195","76",6.8,"14"
"2194",40,57,"Harmon","36,852","40",1,"74"
"2195",40,59,"Harper","45,958","14",8.6,"10"
"2196",40,61,"Haskell","35,551","44",3.3,"58"
"2197",40,63,"Hughes","34,284","52",4.6,"30"
"2198",40,65,"Jackson","38,154","35",4.9,"26"
"2199",40,67,"Jefferson","35,148","46",12.7,"3"
"2200",40,69,"Johnston","32,187","63",5.6,"22"
"2201",40,71,"Kay","39,207","33",0.4,"76"
"2202",40,73,"Kingfisher","45,005","18",3,"61"
"2203",40,75,"Kiowa","33,594","58",2.8,"67"
"2204",40,77,"Latimer","34,087","55",1.7,"73"
"2205",40,79,"Le Flore","31,395","65",2.9,"63"
"2206",40,81,"Lincoln","33,968","56",3.5,"55"
"2207",40,83,"Logan","45,064","16",3.9,"43"
"2208",40,85,"Love","35,380","45",5.9,"18"
"2209",40,87,"McClain","40,912","28",4,"42"
"2210",40,89,"McCurtain","30,286","72",1.9,"71"
"2211",40,91,"McIntosh","32,987","60",5.8,"19"
"2212",40,93,"Major","48,348","12",9,"9"
"2213",40,95,"Marshall","34,520","51",3.5,"52"
"2214",40,97,"Mayes","34,244","53",5.7,"21"
"2215",40,99,"Murray","39,775","30",4.6,"32"
"2216",40,101,"Muskogee","33,376","59",3.3,"57"
"2217",40,103,"Noble","37,976","37",2.6,"68"
"2218",40,105,"Nowata","34,154","54",2.1,"70"
"2219",40,107,"Okfuskee","28,685","75",6.9,"12"
"2220",40,109,"Oklahoma","51,038","8",3.5,"53"
"2221",40,111,"Okmulgee","31,509","64",4.7,"28"
"2222",40,113,"Osage","36,775","41",5.7,"20"
"2223",40,115,"Ottawa","32,924","61",0.4,"75"
"2224",40,117,"Pawnee","33,626","57",3.3,"56"
"2225",40,119,"Payne","38,028","36",6.4,"16"
"2226",40,121,"Pittsburg","35,057","48",2.8,"64"
"2227",40,123,"Pontotoc","39,422","31",6.1,"17"
"2228",40,125,"Pottawatomie","35,084","47",3.8,"47"
"2229",40,127,"Pushmataha","30,225","73",3.9,"44"
"2230",40,129,"Roger Mills","49,555","10",12.1,"4"
"2231",40,131,"Rogers","42,451","21",4.1,"40"
"2232",40,133,"Seminole","32,693","62",3.6,"50"
"2233",40,135,"Sequoyah","30,617","68",3.5,"54"
"2234",40,137,"Stephens","49,556","9",6.4,"15"
"2235",40,139,"Texas","45,417","15",10.2,"7"
"2236",40,141,"Tillman","37,793","38",11.6,"5"
"2237",40,143,"Tulsa","56,401","2",3.9,"45"
"2238",40,145,"Wagoner","34,735","49",3.7,"49"
"2239",40,147,"Washington","46,788","13",3.7,"48"
"2240",40,149,"Washita","34,678","50",4.3,"37"
"2241",40,151,"Woods","42,421","22",4.4,"35"
"2242",40,153,"Woodward","54,746","4",4.9,"25"
"2245",41,1,"Baker","33,723","31",6.7,"11"
"2246",41,3,"Benton","39,698","10",3.9,"33"
"2247",41,5,"Clackamas","48,713","2",3.5,"35"
"2248",41,7,"Clatsop","37,726","12",3.6,"34"
"2249",41,9,"Columbia","36,680","15",4.8,"20"
"2250",41,11,"Coos","36,469","18",5.7,"14"
"2251",41,13,"Crook","34,088","30",6.8,"10"
"2252",41,15,"Curry","35,720","22",4.2,"29"
"2253",41,17,"Deschutes","41,675","6",4.2,"27"
"2254",41,19,"Douglas","34,521","25",5.5,"17"
"2255",41,21,"Gilliam","40,766","9",4.3,"25"
"2256",41,23,"Grant","36,392","19",10.1,"4"
"2257",41,25,"Harney","35,720","22",11.2,"3"
"2258",41,27,"Hood River","41,177","8",4.1,"30"
"2259",41,29,"Jackson","37,637","13",4.7,"23"
"2260",41,31,"Jefferson","30,757","35",6.1,"12"
"2261",41,33,"Josephine","33,577","32",5.3,"18"
"2262",41,35,"Klamath","33,356","33",5.8,"13"
"2263",41,37,"Lake","36,364","20",11.6,"2"
"2264",41,39,"Lane","37,374","14",4.5,"24"
"2265",41,41,"Lincoln","36,227","21",4.7,"22"
"2266",41,43,"Linn","34,239","29",5.6,"15"
"2267",41,45,"Malheur","27,661","36",8.3,"7"
"2268",41,47,"Marion","35,614","24",5.5,"16"
"2269",41,49,"Morrow","42,033","5",9.2,"5"
"2270",41,51,"Multnomah","47,106","3",4,"32"
"2271",41,53,"Polk","34,296","28",4.2,"28"
"2272",41,55,"Sherman","58,011","1",2.5,"36"
"2273",41,57,"Tillamook","36,564","16",8,"8"
"2274",41,59,"Umatilla","34,318","27",4.8,"21"
"2275",41,61,"Union","34,384","26",4.2,"26"
"2276",41,63,"Wallowa","41,663","7",8.3,"6"
"2277",41,65,"Wasco","38,974","11",7.2,"9"
"2278",41,67,"Washington","46,713","4",4.1,"31"
"2279",41,69,"Wheeler","32,131","34",14.5,"1"
"2280",41,71,"Yamhill","36,488","17",5,"19"
"2283",42,1,"Adams","42,776","17",3.2,"40"
"2284",42,3,"Allegheny","53,976","6",3.3,"38"
"2285",42,5,"Armstrong","40,683","25",3.5,"33"
"2286",42,7,"Beaver","41,084","23",3,"50"
"2287",42,9,"Bedford","35,330","60",2.6,"63"
"2288",42,11,"Berks","42,856","16",3.7,"26"
"2289",42,13,"Blair","38,336","34",3.8,"25"
"2290",42,15,"Bradford","38,448","33",5.2,"2"
"2291",42,17,"Bucks","62,514","3",3.6,"31"
"2292",42,19,"Butler","49,004","7",3,"48"
"2293",42,21,"Cambria","37,536","42",3,"49"
"2294",42,23,"Cameron","41,153","22",3.3,"39"
"2295",42,25,"Carbon","38,866","32",4.6,"10"
"2296",42,27,"Centre","39,973","26",3.7,"27"
"2297",42,29,"Chester","71,971","2",4,"16"
"2298",42,31,"Clarion","36,239","49",2.7,"62"
"2299",42,33,"Clearfield","38,245","36",3.1,"44"
"2300",42,35,"Clinton","35,917","56",4.7,"7"
"2301",42,37,"Columbia","36,209","50",2.2,"66"
"2302",42,39,"Crawford","35,046","61",3.1,"43"
"2303",42,41,"Cumberland","48,137","9",2.8,"55"
"2304",42,43,"Dauphin","45,453","10",2.8,"57"
"2305",42,45,"Delaware","55,313","4",3.5,"36"
"2306",42,47,"Elk","42,290","19",5.3,"1"
"2307",42,49,"Erie","38,200","37",2.5,"65"
"2308",42,51,"Fayette","37,055","45",2.5,"64"
"2309",42,53,"Forest","23,209","67",4.3,"13"
"2310",42,55,"Franklin","39,972","27",3.5,"35"
"2311",42,57,"Fulton","35,779","58",5,"4"
"2312",42,59,"Greene","43,047","14",4,"19"
"2313",42,61,"Huntingdon","34,653","64",4.6,"9"
"2314",42,63,"Indiana","36,900","46",3.5,"32"
"2315",42,65,"Jefferson","36,094","53",2.8,"54"
"2316",42,67,"Juniata","36,607","47",4,"18"
"2317",42,69,"Lackawanna","41,187","21",3.9,"20"
"2318",42,71,"Lancaster","41,712","20",4,"17"
"2319",42,73,"Lawrence","38,322","35",3,"45"
"2320",42,75,"Lebanon","41,034","24",3.1,"42"
"2321",42,77,"Lehigh","45,211","12",4.3,"12"
"2322",42,79,"Luzerne","39,760","29",3.7,"30"
"2323",42,81,"Lycoming","39,766","28",4.2,"14"
"2324",42,83,"McKean","39,329","30",3,"46"
"2325",42,85,"Mercer","36,023","55",2.8,"60"
"2326",42,87,"Mifflin","33,621","66",3.8,"24"
"2327",42,89,"Monroe","36,297","48",4.7,"8"
"2328",42,91,"Montgomery","75,835","1",3.7,"28"
"2329",42,93,"Montour","54,521","5",2.7,"61"
"2330",42,95,"Northampton","45,299","11",4.4,"11"
"2331",42,97,"Northumberland","36,172","51",2.2,"67"
"2332",42,99,"Perry","38,135","38",3.5,"34"
"2333",42,101,"Philadelphia","42,617","18",3.7,"29"
"2334",42,103,"Pike","39,078","31",5.1,"3"
"2335",42,105,"Potter","35,867","57",4.8,"6"
"2336",42,107,"Schuylkill","37,839","40",4.2,"15"
"2337",42,109,"Snyder","36,084","54",2.8,"58"
"2338",42,111,"Somerset","35,615","59",2.9,"53"
"2339",42,113,"Sullivan","37,752","41",4.9,"5"
"2340",42,115,"Susquehanna","37,459","43",2.9,"52"
"2341",42,117,"Tioga","34,360","65",3.2,"41"
"2342",42,119,"Union","34,666","63",2.8,"56"
"2343",42,121,"Venango","36,151","52",2.8,"59"
"2344",42,123,"Warren","37,883","39",3.8,"23"
"2345",42,125,"Washington","48,258","8",3,"47"
"2346",42,127,"Wayne","34,962","62",3.9,"21"
"2347",42,129,"Westmoreland","44,425","13",3.4,"37"
"2348",42,131,"Wyoming","37,270","44",3.9,"22"
"2349",42,133,"York","43,037","15",2.9,"51"
"2352",44,1,"Bristol","66,737","1",4.3,"5"
"2353",44,3,"Kent","51,438","4",4.5,"3"
"2354",44,5,"Newport","57,488","2",4.6,"2"
"2355",44,7,"Providence","43,782","5",5.1,"1"
"2356",44,9,"Washington","54,128","3",4.4,"4"
"2359",45,1,"Abbeville","29,570","31",4.5,"3"
"2360",45,3,"Aiken","37,265","8",3,"28"
"2361",45,5,"Allendale","28,315","37",-0.1,"45"
"2362",45,7,"Anderson","34,228","17",3.8,"11"
"2363",45,9,"Bamberg","29,701","29",5.9,"1"
"2364",45,11,"Barnwell","27,202","40",3.2,"24"
"2365",45,13,"Beaufort","46,137","2",2,"37"
"2366",45,15,"Berkeley","34,810","16",3.6,"16"
"2367",45,17,"Calhoun","35,642","14",1.7,"40"
"2368",45,19,"Charleston","47,843","1",3,"27"
"2369",45,21,"Cherokee","28,230","38",3.5,"17"
"2370",45,23,"Chester","29,298","34",4.4,"4"
"2371",45,25,"Chesterfield","28,790","35",2.8,"31"
"2372",45,27,"Clarendon","27,112","41",1.4,"42"
"2373",45,29,"Colleton","31,966","24",5.2,"2"
"2374",45,31,"Darlington","32,840","21",1.9,"38"
"2375",45,33,"Dillon","24,674","45",1.4,"41"
"2376",45,35,"Dorchester","33,199","19",3.7,"14"
"2377",45,37,"Edgefield","29,435","33",2.7,"33"
"2378",45,39,"Fairfield","31,449","25",3.3,"19"
"2379",45,41,"Florence","36,380","10",2.9,"30"
"2380",45,43,"Georgetown","39,788","5",3.2,"23"
"2381",45,45,"Greenville","40,791","3",3.7,"15"
"2382",45,47,"Greenwood","32,913","20",4.1,"9"
"2383",45,49,"Hampton","27,216","39",1.8,"39"
"2384",45,51,"Horry","31,973","23",3.1,"26"
"2385",45,53,"Jasper","24,301","46",2.3,"35"
"2386",45,55,"Kershaw","35,720","13",2,"36"
"2387",45,57,"Lancaster","34,936","15",3.1,"25"
"2388",45,59,"Laurens","30,131","27",4.3,"6"
"2389",45,61,"Lee","26,275","43",-2.3,"46"
"2390",45,63,"Lexington","39,935","4",3.4,"18"
"2391",45,65,"McCormick","31,092","26",4.3,"7"
"2392",45,67,"Marion","29,520","32",3.3,"22"
"2393",45,69,"Marlboro","24,717","44",0.6,"44"
"2394",45,71,"Newberry","33,686","18",2.5,"34"
"2395",45,73,"Oconee","35,794","12",3.3,"20"
"2396",45,75,"Orangeburg","29,691","30",2.8,"32"
"2397",45,77,"Pickens","32,419","22",3.7,"13"
"2398",45,79,"Richland","38,811","6",3.8,"10"
"2399",45,81,"Saluda","30,107","28",0.7,"43"
"2400",45,83,"Spartanburg","36,583","9",3.8,"12"
"2401",45,85,"Sumter","36,077","11",3,"29"
"2402",45,87,"Union","28,673","36",4.1,"8"
"2403",45,89,"Williamsburg","26,792","42",3.3,"21"
"2404",45,91,"York","37,903","7",4.3,"5"
"2407",46,3,"Aurora","49,476","24",-9.3,"54"
"2408",46,5,"Beadle","47,818","28",1.6,"30"
"2409",46,7,"Bennett","33,094","58",13.3,"9"
"2410",46,9,"Bon Homme","37,050","54",-6.8,"47"
"2411",46,11,"Brookings","41,416","49",3.6,"25"
"2412",46,13,"Brown","46,712","30",0.3,"33"
"2413",46,15,"Brule","48,032","25",-3.5,"42"
"2414",46,17,"Buffalo","27,017","63",8.2,"15"
"2415",46,19,"Butte","34,310","57",10.2,"13"
"2416",46,21,"Campbell","47,868","27",-9,"52"
"2417",46,23,"Charles Mix","42,772","43",-7.1,"49"
"2418",46,25,"Clark","52,011","16",-10.7,"58"
"2419",46,27,"Clay","42,367","45",-3.9,"45"
"2420",46,29,"Codington","43,030","42",1.8,"29"
"2421",46,31,"Corson","32,360","59",17.4,"7"
"2422",46,33,"Custer","41,853","47",7.1,"17"
"2423",46,35,"Davison","47,551","29",1.2,"31"
"2424",46,37,"Day","44,401","37",-2,"36"
"2425",46,39,"Deuel","52,774","14",-3.7,"44"
"2426",46,41,"Dewey","39,664","52",15.6,"8"
"2427",46,43,"Douglas","52,459","15",-8.5,"51"
"2428",46,45,"Edmunds","51,130","19",8.4,"14"
"2429",46,47,"Fall River","42,492","44",10.7,"12"
"2430",46,49,"Faulk","53,943","12",12.5,"11"
"2431",46,51,"Grant","43,957","39",6.9,"18"
"2432",46,53,"Gregory","39,947","51",-5,"46"
"2433",46,55,"Haakon","62,068","5",33.2,"2"
"2434",46,57,"Hamlin","35,045","56",-6.9,"48"
"2435",46,59,"Hand","58,027","6",-2.3,"38"
"2436",46,61,"Hanson","62,354","4",-9.5,"55"
"2437",46,63,"Harding","57,828","7",22.8,"4"
"2438",46,65,"Hughes","47,899","26",5.2,"22"
"2439",46,67,"Hutchinson","50,840","20",-11.5,"62"
"2440",46,69,"Hyde","46,351","33",-26.9,"65"
"2441",46,71,"Jackson","28,927","62",18.8,"6"
"2442",46,73,"Jerauld","51,291","18",-9,"53"
"2443",46,75,"Jones","57,624","8",-18.2,"64"
"2444",46,77,"Kingsbury","51,977","17",-2.4,"40"
"2445",46,79,"Lake","49,707","23",-2.4,"39"
"2446",46,81,"Lawrence","41,976","46",4.7,"23"
"2447",46,83,"Lincoln","55,305","10",1.9,"28"
"2448",46,85,"Lyman","36,902","55",-29.9,"66"
"2449",46,87,"McCook","50,071","21",-12.1,"63"
"2450",46,89,"McPherson","43,470","40",13.3,"10"
"2451",46,91,"Marshall","46,534","31",0.4,"32"
"2452",46,93,"Meade","45,943","34",6.1,"19"
"2453",46,95,"Mellette","30,829","61",23.4,"3"
"2454",46,97,"Miner","44,102","38",-11,"59"
"2455",46,99,"Minnehaha","46,398","32",2.8,"27"
"2456",46,101,"Moody","44,445","36",-11.3,"61"
"2457",46,103,"Oglala Lakota","23,546","66",7.3,"16"
"2458",46,105,"Pennington","41,440","48",2.9,"26"
"2459",46,107,"Perkins","49,997","22",21.5,"5"
"2460",46,109,"Potter","84,194","2",5.8,"20"
"2461",46,111,"Roberts","32,145","60",-3.4,"41"
"2462",46,113,"Sanborn","41,137","50",-11,"60"
"2463",46,115,"Spink","53,477","13",-7.1,"50"
"2464",46,117,"Stanley","56,839","9",-10.4,"57"
"2465",46,119,"Sully","87,019","1",3.6,"24"
"2466",46,121,"Todd","23,923","65",5.5,"21"
"2467",46,123,"Tripp","45,411","35",-3.6,"43"
"2468",46,125,"Turner","54,248","11",-10.2,"56"
"2469",46,127,"Union","78,030","3",-2.3,"37"
"2470",46,129,"Walworth","43,066","41",-0.2,"34"
"2471",46,135,"Yankton","38,870","53",-0.8,"35"
"2472",46,137,"Ziebach","26,823","64",39.8,"1"
"2475",47,1,"Anderson","40,361","9",3.4,"26"
"2476",47,3,"Bedford","32,969","50",2.5,"62"
"2477",47,5,"Benton","32,659","52",2.6,"58"
"2478",47,7,"Bledsoe","21,432","95",5.2,"7"
"2479",47,9,"Blount","37,085","18",2.9,"44"
"2480",47,11,"Bradley","39,715","11",3.3,"29"
"2481",47,13,"Campbell","30,473","67",2.8,"48"
"2482",47,15,"Cannon","34,218","40",3.2,"32"
"2483",47,17,"Carroll","33,184","48",0,"89"
"2484",47,19,"Carter","30,588","66",3,"42"
"2485",47,21,"Cheatham","37,122","17",3.4,"23"
"2486",47,23,"Chester","29,417","76",1.8,"75"
"2487",47,25,"Claiborne","29,879","70",2.3,"68"
"2488",47,27,"Clay","34,471","36",5.3,"5"
"2489",47,29,"Cocke","28,236","81",2.7,"55"
"2490",47,31,"Coffee","37,295","16",4,"13"
"2491",47,33,"Crockett","36,472","24",-0.8,"92"
"2492",47,35,"Cumberland","33,039","49",3.4,"24"
"2493",47,37,"Davidson","54,307","2",4.1,"12"
"2494",47,39,"Decatur","33,878","43",-0.3,"91"
"2495",47,41,"DeKalb","32,681","51",3.2,"31"
"2496",47,43,"Dickson","33,883","42",3.3,"28"
"2497",47,45,"Dyer","36,918","19",1.9,"74"
"2498",47,47,"Fayette","50,890","4",0.7,"84"
"2499",47,49,"Fentress","30,894","61",2,"73"
"2500",47,51,"Franklin","34,579","35",3.7,"17"
"2501",47,53,"Gibson","34,595","34",-0.9,"93"
"2502",47,55,"Giles","35,047","33",4,"14"
"2503",47,57,"Grainger","29,011","77",3.3,"30"
"2504",47,59,"Greene","36,098","27",2.9,"45"
"2505",47,61,"Grundy","27,927","83",0.7,"85"
"2506",47,63,"Hamblen","32,328","57",3.1,"37"
"2507",47,65,"Hamilton","44,112","6",3.3,"27"
"2508",47,67,"Hancock","23,104","94",5.6,"4"
"2509",47,69,"Hardeman","27,011","86",1.3,"81"
"2510",47,71,"Hardin","35,383","31",2.7,"56"
"2511",47,73,"Hawkins","29,830","71",2.2,"71"
"2512",47,75,"Haywood","29,707","72",-7.5,"95"
"2513",47,77,"Henderson","30,916","60",2.6,"61"
"2514",47,79,"Henry","36,345","25",1.1,"82"
"2515",47,81,"Hickman","26,982","87",3.5,"21"
"2516",47,83,"Houston","31,728","59",5.7,"3"
"2517",47,85,"Humphreys","34,278","38",5.1,"8"
"2518",47,87,"Jackson","34,379","37",3.1,"36"
"2519",47,89,"Jefferson","30,715","64",3,"41"
"2520",47,91,"Johnson","28,837","78",4.1,"11"
"2521",47,93,"Knox","43,012","7",3,"43"
"2522",47,95,"Lake","23,582","93",-4.9,"94"
"2523",47,97,"Lauderdale","25,468","92",0,"88"
"2524",47,99,"Lawrence","29,950","69",1.7,"76"
"2525",47,101,"Lewis","28,071","82",5.3,"6"
"2526",47,103,"Lincoln","35,789","28",2.5,"63"
"2527",47,105,"Loudon","40,084","10",3.1,"35"
"2528",47,107,"McMinn","32,606","53",3.1,"39"
"2529",47,109,"McNairy","27,774","84",1.3,"80"
"2530",47,111,"Macon","29,651","73",2.8,"51"
"2531",47,113,"Madison","37,571","14",2.3,"66"
"2532",47,115,"Marion","33,252","45",3.4,"25"
"2533",47,117,"Marshall","32,369","55",4.4,"10"
"2534",47,119,"Maury","36,646","22",2.4,"65"
"2535",47,121,"Meigs","33,223","46",6.1,"1"
"2536",47,123,"Monroe","29,449","74",3.7,"15"
"2537",47,125,"Montgomery","39,708","12",0.2,"87"
"2538",47,127,"Moore","36,474","23",6.1,"2"
"2539",47,129,"Morgan","27,205","85",1.6,"77"
"2540",47,131,"Obion","35,704","29",0.5,"86"
"2541",47,133,"Overton","28,279","80",3.5,"18"
"2542",47,135,"Perry","28,822","79",3.7,"16"
"2543",47,137,"Pickett","30,395","68",3.5,"20"
"2544",47,139,"Polk","30,603","65",4.7,"9"
"2545",47,141,"Putnam","34,077","41",2.8,"47"
"2546",47,143,"Rhea","30,823","62",2.7,"57"
"2547",47,145,"Roane","35,390","30",3.1,"38"
"2548",47,147,"Robertson","35,160","32",1.4,"79"
"2549",47,149,"Rutherford","36,194","26",2.8,"53"
"2550",47,151,"Scott","26,374","90",2.8,"50"
"2551",47,153,"Sequatchie","32,305","58",3.5,"19"
"2552",47,155,"Sevier","32,350","56",2.6,"60"
"2553",47,157,"Shelby","44,705","5",2.6,"59"
"2554",47,159,"Smith","34,231","39",3.2,"33"
"2555",47,161,"Stewart","37,381","15",1,"83"
"2556",47,163,"Sullivan","36,918","19",2.3,"69"
"2557",47,165,"Sumner","38,813","13",2.9,"46"
"2558",47,167,"Tipton","33,626","44",1.4,"78"
"2559",47,169,"Trousdale","53,567","3",3.5,"22"
"2560",47,171,"Unicoi","33,185","47",2.3,"70"
"2561",47,173,"Union","26,104","91",2.3,"67"
"2562",47,175,"Van Buren","26,648","88",2,"72"
"2563",47,177,"Warren","30,731","63",2.7,"54"
"2564",47,179,"Washington","36,859","21",2.4,"64"
"2565",47,181,"Wayne","26,492","89",2.8,"52"
"2566",47,183,"Weakley","32,584","54",0,"90"
"2567",47,185,"White","29,430","75",3,"40"
"2568",47,187,"Williamson","71,761","1",3.2,"34"
"2569",47,189,"Wilson","41,214","8",2.8,"49"
"2572",48,1,"Anderson","31,815","226",4.5,"126"
"2573",48,3,"Andrews","54,928","26",6.5,"73"
"2574",48,5,"Angelina","37,132","157",4,"163"
"2575",48,7,"Aransas","43,292","87",2.7,"215"
"2576",48,9,"Archer","52,139","34",6.4,"75"
"2577",48,11,"Armstrong","43,290","88",1.5,"229"
"2578",48,13,"Atascosa","37,172","156",4.1,"151"
"2579",48,15,"Austin","46,741","64",4.3,"141"
"2580",48,17,"Bailey","44,960","74",24.1,"5"
"2581",48,19,"Bandera","40,868","111",4.5,"130"
"2582",48,21,"Bastrop","30,383","234",3.9,"165"
"2583",48,23,"Baylor","41,473","105",11.2,"25"
"2584",48,25,"Bee","29,203","239",2.5,"222"
"2585",48,27,"Bell","40,007","126",1.8,"227"
"2586",48,29,"Bexar","40,857","112",3.7,"183"
"2587",48,31,"Blanco","57,949","19",5.1,"106"
"2588",48,33,"Borden","48,928","50",-9.5,"251"
"2589",48,35,"Bosque","38,229","143",3.8,"172"
"2590",48,37,"Bowie","35,795","177",3.4,"199"
"2591",48,39,"Brazoria","42,519","95",4.1,"154"
"2592",48,41,"Brazos","32,740","215",4.2,"150"
"2593",48,43,"Brewster","40,576","117",6.2,"83"
