"state_fips","county_fips","STNAME","CTYNAME","YEAR","TOT_POP","WA","BA","IA","AA","Na","NH","H"
12,59,"Florida","Holmes County",3,19861,18052,1154,164,98,25,19416,445
12,61,"Florida","Indian River County",3,138235,121451,12707,557,1730,59,122726,15509
12,63,"Florida","Jackson County",3,49618,34920,13222,357,250,82,47463,2155
12,65,"Florida","Jefferson County",3,14745,9124,5343,45,56,5,14195,550
12,67,"Florida","Lafayette County",3,8812,7269,1384,50,13,2,7739,1073
12,69,"Florida","Lake County",3,297910,254748,30183,1915,5792,373,261438,36472
12,71,"Florida","Lee County",3,620521,545447,53623,3171,9047,718,506615,113906
12,73,"Florida","Leon County",3,276063,176709,84635,836,8305,180,260505,15558
12,75,"Florida","Levy County",3,40716,35695,3876,209,268,28,37676,3040
12,77,"Florida","Liberty County",3,8343,6588,1502,106,27,7,7823,520
12,79,"Florida","Madison County",3,19255,11392,7484,113,51,1,18339,916
12,81,"Florida","Manatee County",3,323510,281893,29403,1674,5521,297,275327,48183
12,83,"Florida","Marion County",3,331527,277996,41901,1544,4695,229,295225,36302
12,85,"Florida","Martin County",3,146978,133800,8083,1489,1643,216,128995,17983
12,86,"Florida","Miami-Dade County",3,2508689,1946128,487223,6544,39754,1154,875790,1632899
12,87,"Florida","Monroe County",3,73226,66658,4282,310,824,76,58016,15210
12,89,"Florida","Nassau County",3,73543,66715,4768,335,685,59,71110,2433
12,91,"Florida","Okaloosa County",3,180751,149890,17185,1171,5562,419,168374,12377
12,93,"Florida","Okeechobee County",3,40039,35390,3278,487,392,40,30464,9575
12,95,"Florida","Orange County",3,1148953,804963,249674,6141,59990,2181,838174,310779
12,97,"Florida","Osceola County",3,269811,218538,33989,2019,8104,644,146473,123338
12,99,"Florida","Palm Beach County",3,1324241,1026593,235747,8506,32708,1327,1071239,253002
12,101,"Florida","Pasco County",3,465541,422826,21912,1937,10222,409,410337,55204
12,103,"Florida","Pinellas County",3,916701,770873,96847,3409,28049,1078,843085,73616
12,105,"Florida","Polk County",3,603359,486452,91741,3637,10378,643,496157,107202
12,107,"Florida","Putnam County",3,74221,59998,12152,442,467,60,67533,6688
12,109,"Florida","St. Johns County",3,191257,172609,10868,581,4078,153,181084,10173
12,111,"Florida","St. Lucie County",3,278268,212066,54696,1522,4630,239,231909,46359
12,113,"Florida","Santa Rosa County",3,152870,135291,8930,1352,2856,227,146203,6667
12,115,"Florida","Sarasota County",3,379952,350158,18521,1182,5105,201,349694,30258
12,117,"Florida","Seminole County",3,423012,346296,49110,1634,16330,404,349962,73050
12,119,"Florida","Sumter County",3,94287,83274,9094,405,649,54,88686,5601
12,121,"Florida","Suwannee County",3,42320,36036,5135,306,249,27,38662,3658
12,123,"Florida","Taylor County",3,22573,17195,4676,189,157,6,21792,781
12,125,"Florida","Union County",3,15537,11766,3471,64,36,2,14793,744
12,127,"Florida","Volusia County",3,494625,422435,53241,2091,8009,322,439203,55422
12,129,"Florida","Wakulla County",3,30853,25422,4497,201,177,26,29833,1020
12,131,"Florida","Walton County",3,55255,49693,3208,504,519,97,52317,2938
12,133,"Florida","Washington County",3,24760,20117,3671,330,135,20,24024,736
13,1,"Georgia","Appling County",3,18337,14433,3508,78,140,33,16619,1718
13,3,"Georgia","Atkinson County",3,8365,6525,1486,104,49,81,6323,2042
13,5,"Georgia","Bacon County",3,11090,9129,1738,36,48,13,10297,793
13,7,"Georgia","Baker County",3,3443,1751,1621,9,33,2,3291,152
13,9,"Georgia","Baldwin County",3,45685,25464,18908,126,670,21,44756,929
13,11,"Georgia","Banks County",3,18403,17477,441,87,183,21,17335,1068
13,13,"Georgia","Barrow County",3,69681,57413,8114,302,2443,46,63559,6122
13,15,"Georgia","Bartow County",3,100113,86498,10441,585,769,86,92422,7691
13,17,"Georgia","Ben Hill County",3,17639,11072,6140,93,131,7,16612,1027
13,19,"Georgia","Berrien County",3,19345,16887,2092,61,92,5,18446,899
13,21,"Georgia","Bibb County",3,155630,68729,81696,408,2694,189,151199,4431
13,23,"Georgia","Bleckley County",3,13054,9277,3532,16,116,3,12749,305
13,25,"Georgia","Brantley County",3,18465,17560,547,72,41,2,18115,350
13,27,"Georgia","Brooks County",3,16278,10204,5784,53,50,19,15419,859
13,29,"Georgia","Bryan County",3,30401,24654,4394,109,499,30,29018,1383
13,31,"Georgia","Bulloch County",3,70638,48393,19781,254,1069,74,68194,2444
13,33,"Georgia","Burke County",3,23360,11328,11600,53,82,21,22734,626
13,35,"Georgia","Butts County",3,23739,16750,6533,64,112,4,23118,621
13,37,"Georgia","Calhoun County",3,6712,2441,4140,22,34,19,6445,267
13,39,"Georgia","Camden County",3,50689,38276,9927,286,743,83,48032,2657
13,43,"Georgia","Candler County",3,11017,8132,2711,9,62,15,9797,1220
13,45,"Georgia","Carroll County",3,110704,86642,20374,528,953,73,103860,6844
13,47,"Georgia","Catoosa County",3,64020,60481,1460,242,829,50,62521,1499
13,49,"Georgia","Charlton County",3,12831,8624,3889,52,75,3,12460,371
13,51,"Georgia","Chatham County",3,265996,145436,107773,893,6577,344,251519,14477
13,53,"Georgia","Chattahoochee County",3,11179,8123,2178,102,284,85,9734,1445
13,55,"Georgia","Chattooga County",3,25980,22419,2947,82,110,72,24919,1061
13,57,"Georgia","Cherokee County",3,215216,193718,12736,1152,3718,212,194538,20678
13,59,"Georgia","Clarke County",3,117484,78158,31605,424,5039,143,105170,12314
13,61,"Georgia","Clay County",3,3160,1197,1920,9,10,1,3133,27
13,63,"Georgia","Clayton County",3,259824,64477,174903,1785,13311,312,224421,35403
13,65,"Georgia","Clinch County",3,6788,4730,1901,52,14,4,6541,247
13,67,"Georgia","Cobb County",3,689692,461972,177341,3476,31859,556,605019,84673
13,69,"Georgia","Coffee County",3,42738,30170,11617,158,322,20,38366,4372
13,71,"Georgia","Colquitt County",3,45648,33734,10473,587,336,65,37840,7808
13,73,"Georgia","Columbia County",3,124955,97241,18969,450,4966,233,118651,6304
13,75,"Georgia","Cook County",3,17226,12161,4710,49,128,9,16195,1031
13,77,"Georgia","Coweta County",3,127946,100452,22484,518,2061,110,119417,8529
13,79,"Georgia","Crawford County",3,12587,9503,2822,63,39,9,12280,307
13,81,"Georgia","Crisp County",3,23407,12842,10125,34,181,13,22650,757
13,83,"Georgia","Dade County",3,16630,16067,164,76,127,10,16324,306
13,85,"Georgia","Dawson County",3,22300,21631,135,87,131,12,21397,903
13,87,"Georgia","Decatur County",3,27821,15655,11527,200,160,27,26404,1417
13,89,"Georgia","DeKalb County",3,692574,257211,380848,4228,36675,562,625365,67209
13,91,"Georgia","Dodge County",3,21789,14852,6540,82,98,29,21050,739
13,93,"Georgia","Dooly County",3,14838,7198,7414,23,100,10,13970,868
13,95,"Georgia","Dougherty County",3,94530,28568,63793,235,762,177,92452,2078
13,97,"Georgia","Douglas County",3,132644,73927,53368,526,2046,205,121478,11166
13,99,"Georgia","Early County",3,10963,5374,5442,42,38,2,10786,177
13,101,"Georgia","Echols County",3,4027,3646,191,113,13,7,2837,1190
13,103,"Georgia","Effingham County",3,52446,43777,7146,181,447,32,50900,1546
13,105,"Georgia","Elbert County",3,20101,13748,5997,51,128,10,19137,964
13,107,"Georgia","Emanuel County",3,22609,14526,7638,85,163,7,21687,922
13,109,"Georgia","Evans County",3,11006,7417,3314,44,105,33,9565,1441
13,111,"Georgia","Fannin County",3,23688,23180,90,76,77,8,23249,439
13,113,"Georgia","Fayette County",3,106990,78296,21876,440,4311,95,100098,6892
13,115,"Georgia","Floyd County",3,96393,78649,13909,735,1324,248,87322,9071
13,117,"Georgia","Forsyth County",3,176737,157237,4829,863,11414,105,160021,16716
13,119,"Georgia","Franklin County",3,22066,19652,1874,54,148,9,21190,876
13,121,"Georgia","Fulton County",3,926149,438654,413646,3245,53449,426,853484,72665
13,123,"Georgia","Gilmer County",3,28306,27464,156,161,87,149,25578,2728
13,125,"Georgia","Glascock County",3,3064,2767,254,7,1,0,3029,35
13,127,"Georgia","Glynn County",3,79802,56047,21049,380,988,139,74666,5136
13,129,"Georgia","Gordon County",3,55204,51252,2129,304,562,215,47411,7793
13,131,"Georgia","Grady County",3,25047,16986,7285,279,133,57,22528,2519
13,133,"Georgia","Greene County",3,15992,9584,6126,66,55,16,15092,900
13,135,"Georgia","Gwinnett County",3,808374,495357,199053,7426,87884,829,645225,163149
13,137,"Georgia","Habersham County",3,43095,39444,1494,437,1010,123,37719,5376
13,139,"Georgia","Hall County",3,180034,158143,13941,1706,3448,366,132808,47226
13,141,"Georgia","Hancock County",3,9410,2276,6996,34,51,1,9269,141
13,143,"Georgia","Haralson County",3,28788,26827,1365,70,143,2,28460,328
13,145,"Georgia","Harris County",3,32167,25732,5576,116,297,20,31274,893
13,147,"Georgia","Hart County",3,25189,19902,4728,41,221,1,24393,796
13,149,"Georgia","Heard County",3,11851,10380,1180,50,58,3,11625,226
13,151,"Georgia","Henry County",3,205206,116479,77430,676,6271,168,193239,11967
13,153,"Georgia","Houston County",3,140721,92116,40774,585,3545,273,132108,8613
13,155,"Georgia","Irwin County",3,9601,6942,2511,2,70,0,9365,236
13,157,"Georgia","Jackson County",3,60777,54451,4187,172,1080,28,56997,3780
13,159,"Georgia","Jasper County",3,13885,10532,3065,62,38,1,13362,523
13,161,"Georgia","Jeff Davis County",3,15091,12529,2266,82,75,5,13491,1600
13,163,"Georgia","Jefferson County",3,16919,7465,9231,18,82,11,16404,515
13,165,"Georgia","Jenkins County",3,8321,4724,3417,34,45,20,7989,332
13,167,"Georgia","Johnson County",3,9973,6363,3491,22,22,3,9783,190
13,169,"Georgia","Jones County",3,28656,21082,7038,66,194,3,28344,312
13,171,"Georgia","Lamar County",3,18268,12193,5657,54,87,2,17925,343
13,173,"Georgia","Lanier County",3,10099,7297,2406,65,112,3,9619,480
13,175,"Georgia","Laurens County",3,48389,29866,17406,124,499,5,47230,1159
13,177,"Georgia","Lee County",3,28431,21976,5355,79,662,18,27860,571
13,179,"Georgia","Liberty County",3,62686,30966,27029,417,1281,418,56530,6156
13,181,"Georgia","Lincoln County",3,7991,5290,2573,27,33,1,7891,100
13,183,"Georgia","Long County",3,14679,10098,3801,116,127,53,12868,1811
13,185,"Georgia","Lowndes County",3,109700,65459,39809,539,1690,162,104405,5295
13,187,"Georgia","Lumpkin County",3,30309,29057,388,190,149,38,28951,1358
13,189,"Georgia","McDuffie County",3,21822,12664,8725,67,83,18,21344,478
13,191,"Georgia","McIntosh County",3,14307,8879,5154,68,45,11,14079,228
13,193,"Georgia","Macon County",3,14655,5361,8906,54,203,20,14127,528
13,195,"Georgia","Madison County",3,28155,25163,2412,82,190,2,27012,1143
13,197,"Georgia","Marion County",3,8747,5567,2897,61,82,28,8177,570
13,199,"Georgia","Meriwether County",3,21843,12816,8563,80,144,5,21491,352
13,201,"Georgia","Miller County",3,6155,4320,1731,15,28,0,6057,98
13,205,"Georgia","Mitchell County",3,23509,11764,11282,113,139,10,22478,1031
13,207,"Georgia","Monroe County",3,26469,19633,6255,89,218,5,25922,547
13,209,"Georgia","Montgomery County",3,9088,6515,2442,6,26,1,8607,481
13,211,"Georgia","Morgan County",3,17895,13274,4200,104,104,2,17393,502
13,213,"Georgia","Murray County",3,39548,38190,328,353,143,93,34396,5152
13,215,"Georgia","Muscogee County",3,191082,92294,88045,885,4331,510,178742,12340
13,217,"Georgia","Newton County",3,100160,55482,41574,320,972,46,95519,4641
13,219,"Georgia","Oconee County",3,32927,29696,1703,71,1075,15,31480,1447
13,221,"Georgia","Oglethorpe County",3,14910,11928,2611,42,66,7,14354,556
13,223,"Georgia","Paulding County",3,142763,113089,24960,509,1364,75,135432,7331
13,225,"Georgia","Peach County",3,27772,14231,12779,107,237,16,25878,1894
13,227,"Georgia","Pickens County",3,29458,28559,353,110,121,8,28642,816
13,229,"Georgia","Pierce County",3,18802,16701,1679,134,67,12,17900,902
13,231,"Georgia","Pike County",3,17918,15706,1862,55,61,1,17716,202
13,233,"Georgia","Polk County",3,41532,34962,5311,287,309,80,36604,4928
13,235,"Georgia","Pulaski County",3,11919,7823,3832,44,116,9,11449,470
13,237,"Georgia","Putnam County",3,21208,15177,5597,85,117,50,19845,1363
13,239,"Georgia","Quitman County",3,2505,1280,1207,6,2,0,2470,35
13,241,"Georgia","Rabun County",3,16258,15627,186,72,124,8,14950,1308
13,243,"Georgia","Randolph County",3,7672,2866,4732,5,25,1,7544,128
13,245,"Georgia","Richmond County",3,201015,81701,109917,806,3455,468,192684,8331
13,247,"Georgia","Rockdale County",3,85425,41489,40431,392,1581,82,77318,8107
13,249,"Georgia","Schley County",3,5021,3775,1174,4,39,0,4852,169
13,251,"Georgia","Screven County",3,14511,7981,6279,45,60,2,14332,179
13,253,"Georgia","Seminole County",3,8733,5671,2939,13,32,0,8524,209
13,255,"Georgia","Spalding County",3,64085,41022,21208,263,601,43,61606,2479
13,257,"Georgia","Stephens County",3,26155,22552,2856,95,187,16,25516,639
13,259,"Georgia","Stewart County",3,6110,2773,3169,30,57,1,4592,1518
13,261,"Georgia","Sumter County",3,32707,14772,16992,155,430,54,30980,1727
13,263,"Georgia","Talbot County",3,6834,2699,4044,23,10,0,6740,94
13,265,"Georgia","Taliaferro County",3,1708,659,1009,3,12,0,1669,39
13,267,"Georgia","Tattnall County",3,25491,17414,7551,145,105,31,22957,2534
13,269,"Georgia","Taylor County",3,8781,5232,3427,7,55,0,8615,166
13,271,"Georgia","Telfair County",3,16494,10096,6089,45,101,6,14437,2057
13,273,"Georgia","Terrell County",3,9525,3558,5796,40,29,14,9353,172
13,275,"Georgia","Thomas County",3,44742,27158,16537,219,333,19,43437,1305
13,277,"Georgia","Tift County",3,40246,27223,11901,154,545,21,36159,4087
13,279,"Georgia","Toombs County",3,27317,19707,6896,192,208,23,24219,3098
13,281,"Georgia","Towns County",3,10534,10352,45,31,54,3,10318,216
13,283,"Georgia","Treutlen County",3,6889,4552,2255,15,16,0,6780,109
13,285,"Georgia","Troup County",3,67154,42239,22609,234,1090,103,64962,2192
13,287,"Georgia","Turner County",3,8944,5001,3811,33,44,4,8651,293
13,289,"Georgia","Twiggs County",3,8965,5112,3702,31,14,1,8836,129
13,291,"Georgia","Union County",3,21324,20787,114,90,78,4,20802,522
13,293,"Georgia","Upson County",3,27067,18890,7626,98,136,13,26468,599
13,295,"Georgia","Walker County",3,68889,64464,2903,199,317,37,67765,1124
13,297,"Georgia","Walton County",3,83979,68232,13276,276,990,78,81191,2788
13,299,"Georgia","Ware County",3,36366,24623,10793,130,298,26,35148,1218
13,301,"Georgia","Warren County",3,5792,2157,3571,10,21,0,5735,57
13,303,"Georgia","Washington County",3,21121,9639,11173,26,116,1,20708,413
13,305,"Georgia","Wayne County",3,30116,23198,6079,154,171,21,28384,1732
13,307,"Georgia","Webster County",3,2775,1556,1177,5,7,0,2674,101
13,309,"Georgia","Wheeler County",3,7761,4837,2845,6,16,3,7395,366
13,311,"Georgia","White County",3,27237,26148,473,143,125,9,26592,645
13,313,"Georgia","Whitfield County",3,102769,94168,4116,1388,1463,182,70122,32647
13,315,"Georgia","Wilcox County",3,9271,5851,3279,18,46,1,8929,342
13,317,"Georgia","Wilkes County",3,10491,5759,4498,18,65,1,10121,370
13,319,"Georgia","Wilkinson County",3,9516,5678,3658,42,34,2,9292,224
13,321,"Georgia","Worth County",3,21734,15312,6069,57,95,8,21384,350
15,1,"Hawaii","Hawaii County",3,185325,64339,1113,1029,41841,22995,163756,21569
15,3,"Hawaii","Honolulu County",3,956336,207357,20651,3007,423322,92825,877746,78590
15,5,"Hawaii","Kalawao County",3,90,25,0,0,8,43,89,1
15,7,"Hawaii","Kauai County",3,67217,22646,284,321,21395,6196,60826,6391
15,9,"Hawaii","Maui County",3,154982,55571,907,819,45485,16505,139220,15762
16,1,"Idaho","Ada County",3,393412,365459,4603,3191,9665,859,365308,28104
16,3,"Idaho","Adams County",3,3956,3839,5,38,16,2,3860,96
16,5,"Idaho","Bannock County",3,83000,76433,660,2826,1108,208,77360,5640
16,7,"Idaho","Bear Lake County",3,5968,5855,9,34,24,1,5747,221
16,9,"Idaho","Benewah County",3,9287,8090,28,809,27,8,9038,249
16,11,"Idaho","Bingham County",3,45736,41101,205,3285,329,45,37808,7928
16,13,"Idaho","Blaine County",3,21295,20472,55,309,193,26,17048,4247
16,15,"Idaho","Boise County",3,7019,6747,23,69,29,4,6763,256
16,17,"Idaho","Bonner County",3,40927,39466,69,332,197,43,40003,924
16,19,"Idaho","Bonneville County",3,104666,99994,676,1126,936,102,92631,12035
16,21,"Idaho","Boundary County",3,11015,10504,28,193,67,6,10618,397
16,23,"Idaho","Butte County",3,2899,2832,5,16,5,5,2771,128
16,25,"Idaho","Camas County",3,1108,1070,3,8,1,0,1032,76
16,27,"Idaho","Canyon County",3,189339,178404,1325,3067,1736,567,144130,45209
16,29,"Idaho","Caribou County",3,6976,6805,4,40,23,13,6635,341
16,31,"Idaho","Cassia County",3,23078,22160,115,291,150,31,17315,5763
16,33,"Idaho","Clark County",3,980,931,6,19,8,0,577,403
16,35,"Idaho","Clearwater County",3,8627,8189,18,186,59,9,8356,271
16,37,"Idaho","Custer County",3,4358,4268,7,26,11,3,4186,172
16,39,"Idaho","Elmore County",3,27108,24119,775,372,792,111,22992,4116
16,41,"Idaho","Franklin County",3,12777,12500,27,70,16,7,11936,841
16,43,"Idaho","Fremont County",3,13237,12812,88,112,30,22,11541,1696
16,45,"Idaho","Gem County",3,16681,16093,21,118,95,17,15347,1334
16,47,"Idaho","Gooding County",3,15470,14811,53,241,102,29,11115,4355
16,49,"Idaho","Idaho County",3,16297,15414,40,499,71,7,15869,428
16,51,"Idaho","Jefferson County",3,26226,25311,65,318,117,36,23586,2640
16,53,"Idaho","Jerome County",3,22449,21440,111,522,89,31,15478,6971
16,55,"Idaho","Kootenai County",3,138890,132409,448,1859,1010,153,133554,5336
16,57,"Idaho","Latah County",3,37274,34962,308,281,778,64,35930,1344
16,59,"Idaho","Lemhi County",3,7946,7705,20,63,31,3,7763,183
16,61,"Idaho","Lewis County",3,3817,3500,12,196,18,4,3685,132
16,63,"Idaho","Lincoln County",3,5213,5048,17,56,21,6,3747,1466
16,65,"Idaho","Madison County",3,37595,36280,197,127,392,96,35362,2233
16,67,"Idaho","Minidoka County",3,20065,19121,110,425,110,8,13549,6516
16,69,"Idaho","Nez Perce County",3,39321,35753,119,2248,288,35,38198,1123
16,71,"Idaho","Oneida County",3,4296,4202,9,21,21,2,4171,125
16,73,"Idaho","Owyhee County",3,11472,10511,70,600,83,16,8480,2992
16,75,"Idaho","Payette County",3,22638,21496,61,310,210,20,19234,3404
16,77,"Idaho","Power County",3,7851,7386,70,216,33,13,5502,2349
16,79,"Idaho","Shoshone County",3,12718,12210,30,188,50,19,12330,388
16,81,"Idaho","Teton County",3,10154,9902,31,59,47,15,8432,1722
16,83,"Idaho","Twin Falls County",3,77527,73801,407,928,999,138,66835,10692
16,85,"Idaho","Valley County",3,9781,9514,11,92,42,2,9386,395
16,87,"Idaho","Washington County",3,10190,9769,29,123,106,16,8463,1727
17,1,"Illinois","Adams County",3,67162,63152,2377,118,453,11,66373,789
17,3,"Illinois","Alexander County",3,8206,5062,2950,31,18,6,8051,155
17,5,"Illinois","Bond County",3,17773,16272,1118,104,74,5,17220,553
17,7,"Illinois","Boone County",3,54144,50713,1170,362,746,47,43184,10960
17,9,"Illinois","Brown County",3,6911,5460,1299,82,20,2,6508,403
17,11,"Illinois","Bureau County",3,34905,33914,254,122,249,11,32208,2697
17,13,"Illinois","Calhoun County",3,5079,5033,7,9,12,0,5036,43
17,15,"Illinois","Carroll County",3,15364,14964,135,52,54,3,14921,443
17,17,"Illinois","Cass County",3,13639,12941,479,64,51,3,11322,2317
17,19,"Illinois","Champaign County",3,201460,151640,25419,738,18431,191,190802,10658
17,21,"Illinois","Christian County",3,34783,33737,502,57,182,11,34312,471
17,23,"Illinois","Clark County",3,16296,16055,50,24,60,2,16122,174
17,25,"Illinois","Clay County",3,13818,13573,53,34,67,0,13664,154
