"state_fips","county_fips","STNAME","CTYNAME","land_area","hail_tot_intensity","tornado_tot_intensity","hurricane_tot_intensity","wind_tot_intensity","highfirerisk"
36,57,"New York","Montgomery County",0.1171405541805,62.55,10,152000,3382,0.0122026461918146
36,59,"New York","Nassau County",0.0870656685871935,72.6,9,910125,7213,0.229458470871621
36,61,"New York","New York County",0.00886722787865668,7.76,NA,96281.8287037037,1209,0.0769903762029746
36,63,"New York","Niagara County",0.152612810726624,61.54,2,110010.99537037,5065,0.0212101978207976
36,65,"New York","Oneida County",0.360987048457001,251.21,14,126188.078703704,10675,4.47377250866793e-05
36,67,"New York","Onondaga County",0.2303694865735,185.9,2,128000,6298,6.98836437331843e-05
36,69,"New York","Ontario County",0.188977988468999,41.02,3,289042.24537037,3464,0.00896118236643167
36,71,"New York","Orange County",0.233892946568771,73.3,10,553296.296296296,10141,0.142142713297979
36,73,"New York","Orleans County",0.112771479291534,27,1,42875,1868,7.16281068691354e-05
36,75,"New York","Oswego County",0.293192500480443,66.91,6,NA,7407,5.52761041401802e-05
36,77,"New York","Otsego County",0.288721179559,119.6,9,125000,7243,0
36,79,"New York","Putnam County",0.068711755467356,31.28,5,415337.962962963,3614,0.100925820093725
36,81,"New York","Queens County",0.0345580639542406,27.01,3,886291.666666667,4868,0.0791544861704519
36,83,"New York","Rensselaer County",0.189340014146908,117.37,9,356870.37037037,8033,0.153296098840653
36,85,"New York","Richmond County",0.0163110900804416,11.14,3,NA,2456,0.134441805225653
36,87,"New York","Rockland County",0.0553922253986665,26.51,0,350824.074074074,4026,0.24742413549753
36,89,"New York","St. Lawrence County",0.826650982118839,54.32,7,40000,6266,9.98312851281335e-06
36,91,"New York","Saratoga County",0.2416820654085,148.59,6,152000,8789,0.125988191734214
36,93,"New York","Schenectady County",0.0597056021319997,61.32,6,128629.62962963,3342,0.173585919656053
36,95,"New York","Schoharie County",0.177907901503,30.39,2,91000,3451,0.00049480455220188
36,97,"New York","Schuyler County",0.0969303884504996,32.65,10,NA,1996,0
36,99,"New York","Seneca County",0.111253686434499,43.04,1,204421.875,1958,0
36,101,"New York","Steuben County",0.396839432741998,119.32,7,399025.462962963,6394,8.01908542330747e-05
36,103,"New York","Suffolk County",0.319013732885616,83.19,14,11576932.8703704,8083,0.204052239716831
36,105,"New York","Sullivan County",0.279294221317262,108.23,10,296296.296296296,4873,0.00940465431540895
36,107,"New York","Tioga County",0.147513025346625,80.81,8,216822.337962963,4009,0.000107688994184794
36,109,"New York","Tompkins County",0.139313173958,99.1,3,119640.625,4321,0
36,111,"New York","Ulster County",0.3260911486245,92.96,12,537281.828703704,6689,0.0611735028015621
36,113,"New York","Warren County",0.268792598783498,59.55,1,314000,3772,3.02206104563312e-05
36,115,"New York","Washington County",0.243077267586864,64.15,4,81370.3703703704,4634,0.00848162314984201
36,117,"New York","Wayne County",0.175538734537196,60.17,4,NA,4816,0.0193050193050193
36,119,"New York","Westchester County",0.132587821317535,65.5,4,1117297.4537037,8833,0.14550389426481
36,121,"New York","Wyoming County",0.1696942738395,26.02,4,15625,2690,0
36,123,"New York","Yates County",0.106803768788501,32.79,3,128000,1816,0
37,1,"North Carolina","Alamance County",0.112581300484999,84.51,4,112605.324074074,5138,0.00343353200310961
37,3,"North Carolina","Alexander County",0.0681888911150006,48.65,4,221870.37037037,3832,0.0644816910430234
37,5,"North Carolina","Alleghany County",0.0616294206517014,37.68,4,NA,1303,0.000951474785918173
37,7,"North Carolina","Anson County",0.13729963988132,64.42,4,378571.180555556,5209,0.361291675403648
37,9,"North Carolina","Ashe County",0.111762183628496,67.34,NA,105118.634259259,1644,0
37,11,"North Carolina","Avery County",0.0640763469110898,52.29,2,NA,1948,0.0357468123861567
37,13,"North Carolina","Beaufort County",0.220306116852199,134.13,28,6642747.10648148,4810,0.176679374260549
37,15,"North Carolina","Bertie County",0.183813395122934,48.4,26,2106622.68518519,1700,0.000595474394601032
37,17,"North Carolina","Bladen County",0.225837086880999,155.06,21,6776200.81018518,9611,0.47753522020561
37,19,"North Carolina","Brunswick County",0.225778134367884,117.84,9,22229694.4444444,4565,0.568491422805247
37,21,"North Carolina","Buncombe County",0.17007204554,176.4,3,90134.837962963,6229,0.0589614597544338
37,23,"North Carolina","Burke County",0.132939643841001,157.99,6,207125,6801,0.153392330383481
37,25,"North Carolina","Cabarrus County",0.0936339834034989,115.7,7,675287.037037037,6025,0.122209347238316
37,27,"North Carolina","Caldwell County",0.122702745170499,93.29,10,297171.875,4305,0.0871423483319482
37,29,"North Carolina","Camden County",0.0640089319929336,15.14,2,1555185.76388889,1066,0.00743366880146386
37,31,"North Carolina","Carteret County",0.143924882535143,73.32,32,25262053.2407407,5058,0.368523510032944
37,33,"North Carolina","Caswell County",0.111377860115673,45.78,3,103438.078703704,5592,0.000394451383866938
37,35,"North Carolina","Catawba County",0.106576018224,157.98,14,132375,8419,0.105854322668482
37,37,"North Carolina","Chatham County",0.183089522711,68.52,7,1055951.96759259,6139,0.160685252012531
37,39,"North Carolina","Cherokee County",0.119551387987599,52.64,9,35000,4280,0.0295394260911502
37,41,"North Carolina","Chowan County",0.045823729900005,26.26,9,553479.166666667,1833,0.00573979591836735
37,43,"North Carolina","Clay County",0.0564446756341524,20.26,3,NA,2671,0.0177250701351696
37,45,"North Carolina","Cleveland County",0.12023089695165,135.35,19,510203.125,8350,0.0768907057833354
37,47,"North Carolina","Columbus County",0.241734117582897,175.12,24,8884865.16203704,7463,0.403855805851614
37,49,"North Carolina","Craven County",0.187336972940679,184.4,14,9071527.77777778,6256,0.312773975236484
37,51,"North Carolina","Cumberland County",0.168468901125,144.79,12,1679927.08333333,7868,0.370531896699162
37,53,"North Carolina","Currituck County",0.0760643766340463,26.79,3,3630777.77777778,1202,0.0127909213310252
37,55,"North Carolina","Dare County",0.106956555498686,51.4,22,9648593.75,4676,0.568141713044658
37,57,"North Carolina","Davidson County",0.146430012154499,94.08,11,666333.912037037,5885,0.0842769169646404
37,59,"North Carolina","Davie County",0.0690210702544999,72.64,2,143203.125,4191,0.0603757652522694
37,61,"North Carolina","Duplin County",0.209973891328501,129.79,41,3284400.46296296,6157,0.0920304255464949
37,63,"North Carolina","Durham County",0.0771604343489997,104.94,8,638766.203703704,5249,0.00169843366672957
37,65,"North Carolina","Edgecombe County",0.131013519343,68.31,4,1366888.88888889,4565,0.000555709919422062
37,67,"North Carolina","Forsyth County",0.107010656903001,87.69,21,640311.342592593,8236,0.0947864064419271
37,69,"North Carolina","Franklin County",0.128152793038001,57.53,6,1397463.54166667,4982,0.0208902550091075
37,71,"North Carolina","Gaston County",0.0934334968292689,153.6,14,165750,7318,0.0916615099009901
37,73,"North Carolina","Gates County",0.0900014743317435,31.83,3,897162.615740741,1623,0.000407000407000407
37,75,"North Carolina","Graham County",0.0774356015633999,31.51,2,78000,3310,0
37,77,"North Carolina","Granville County",0.139389737759584,90.43,9,652005.208333333,3479,0.00293963254593176
37,79,"North Carolina","Greene County",0.0685261398525001,42.53,12,995771.990740741,2630,0.00348616099725333
37,81,"North Carolina","Guilford County",0.1704138015645,172.63,13,472998.842592593,8965,0.0017120356103407
37,83,"North Carolina","Halifax County",0.1899033581015,62.16,11,977943.287037037,5808,0.00103882113039129
37,85,"North Carolina","Harnett County",0.154456543268499,124.44,20,1372880.78703704,5363,0.407632872863498
37,87,"North Carolina","Haywood County",0.142806606228736,56.18,2,85250,2256,0.0386782396832648
37,89,"North Carolina","Henderson County",0.0963242465769181,121.37,3,23625,4183,0.0776334559651626
37,91,"North Carolina","Hertford County",0.0932676881908991,27.19,10,1382522.56944444,1256,0
37,93,"North Carolina","Hoke County",0.100339293687,50.27,9,773837.962962963,3087,0.622705106138841
37,95,"North Carolina","Hyde County",0.181849770948249,32.88,11,15622451.9675926,2556,0.408525896414343
37,97,"North Carolina","Iredell County",0.154278048842999,146.34,11,116498.842592593,8656,0.0577258376136846
37,99,"North Carolina","Jackson County",0.126915352248446,52.91,2,130119.791666667,3440,0.0246484886434793
37,101,"North Carolina","Johnston County",0.204725280615999,171.1,10,3847967.59259259,8972,0.0613501273705066
37,103,"North Carolina","Jones County",0.121070502549,58.66,8,4295884.25925926,2321,0.265393539175442
37,105,"North Carolina","Lee County",0.0666322432085007,49.91,3,272385.99537037,3389,0.393307257714037
37,107,"North Carolina","Lenoir County",0.1033088460685,107.3,19,885972.222222222,4603,0.013067784765898
37,109,"North Carolina","Lincoln County",0.0789861098884999,131.81,14,356625,4586,0.0834556126192224
37,111,"North Carolina","McDowell County",0.114994922753,104.73,2,15625,5186,0.0956560171738856
37,113,"North Carolina","Macon County",0.133091463906328,71.68,3,76745.3703703704,3126,0.0163667895079124
37,115,"North Carolina","Madison County",0.116655879544472,65.15,4,8000,3480,0.0205671548769087
37,117,"North Carolina","Martin County",0.1192415252715,65.7,11,2477838.54166667,2288,0.043894409559227
37,119,"North Carolina","Mecklenburg County",0.140017332966397,214.61,21,389890.046296296,11613,0.152490855700376
37,121,"North Carolina","Mitchell County",0.0575267985749799,29.91,NA,NA,1315,0.0317882472137791
37,123,"North Carolina","Montgomery County",0.128842141682,60.17,5,234458.912037037,3371,0.334193114276101
37,125,"North Carolina","Moore County",0.181191621201499,118.17,14,1043692.70833333,6133,0.527126216690602
37,127,"North Carolina","Nash County",0.140451145365,84.29,13,784589.699074074,5366,0.00487450736361751
37,129,"North Carolina","New Hanover County",0.055521998213844,108.7,9,3672037.61574074,4792,0.274733735403568
37,131,"North Carolina","Northampton County",0.143309277602674,45.15,13,2238188.0787037,1975,0.000102280863250486
37,133,"North Carolina","Onslow County",0.204528449338293,168.88,23,12307482.6388889,5711,0.402861049752814
37,135,"North Carolina","Orange County",0.104038978648001,73.54,5,436208.912037037,5461,0.00455692652832305
37,137,"North Carolina","Pamlico County",0.0938136614757819,53.52,6,5164134.83796296,1338,0.430056201401185
37,139,"North Carolina","Pasquotank County",0.0603135771487538,21.52,14,960615.740740741,2405,0
37,141,"North Carolina","Pender County",0.223985578519234,103.55,18,14420947.9166667,4665,0.565203501373714
37,143,"North Carolina","Perquimans County",0.0653735211782845,19.76,6,842343.171296296,1331,0.000111656989727557
37,145,"North Carolina","Person County",0.105089088528822,71.78,8,524744.212962963,4089,0.000557452442338513
37,147,"North Carolina","Pitt County",0.168659541045,180.09,23,2896199.65277778,6105,0.0364254074743044
37,149,"North Carolina","Polk County",0.0611957816877587,59.55,0,42875,3360,0.112579655416568
37,151,"North Carolina","Randolph County",0.203611626971999,87.98,15,549484.375,8103,0.0490265991585253
37,153,"North Carolina","Richmond County",0.12274704340373,35.26,2,582666.666666667,3916,0.639695104075052
37,155,"North Carolina","Robeson County",0.242165900268668,158.16,32,2577331.01851852,11412,0.248394257806719
37,157,"North Carolina","Rockingham County",0.148982903099351,126.38,8,616489.583333333,10268,0.00255666453611289
37,159,"North Carolina","Rowan County",0.134950970786502,114.31,10,694845.486111111,9196,0.0868560992641134
37,161,"North Carolina","Rutherford County",0.145426309561119,110.06,10,171875,8092,0.119454943306147
37,163,"North Carolina","Sampson County",0.242079602408499,139.97,15,6246068.28703704,6728,0.143740523827928
37,165,"North Carolina","Scotland County",0.0817558767495898,49.66,23,357937.5,2854,0.552608466537853
37,167,"North Carolina","Stanly County",0.1039250495045,75.41,13,72337.9629629629,4993,0.116101223581758
37,169,"North Carolina","Stokes County",0.118565202411906,82.42,6,121870.37037037,9085,0.045457352850349
37,171,"North Carolina","Surry County",0.139553161342122,123.73,5,220426.50462963,12058,0.0234071586018684
37,173,"North Carolina","Swain County",0.139032396829025,16.15,1,97141.2037037037,2702,0.0469742735131757
37,175,"North Carolina","Transylvania County",0.0975556564002356,77.95,3,114625,2577,0.0241017300014786
37,177,"North Carolina","Tyrrell County",0.105332460548125,21.69,11,4171467.59259259,1172,0.342281416051342
37,179,"North Carolina","Union County",0.163524286452337,127.72,24,1104942.12962963,8341,0.0729689287914796
37,181,"North Carolina","Vance County",0.0701744556850452,52.03,2,878864.583333333,2824,0.00521430806132026
37,183,"North Carolina","Wake County",0.221368171792501,281.01,20,1329748.84259259,15062,0.0581631983194381
37,185,"North Carolina","Warren County",0.115471388884528,32.52,2,932212.962962963,2867,0.00456649965117017
37,187,"North Carolina","Washington County",0.0973316063604641,29.77,6,1601697.91666667,1728,0.158936440361491
37,189,"North Carolina","Watauga County",0.0813886896444599,68.29,1,235828.125,1748,0.0127434263663286
37,191,"North Carolina","Wayne County",0.143040010416,111.93,20,1495892.93981481,6582,0.0898382204246714
37,193,"North Carolina","Wilkes County",0.196440185953,110.83,5,58875,8852,0.0361925308733819
37,195,"North Carolina","Wilson County",0.0964003419345004,55.65,14,512364.583333333,4124,0.00474469046543154
37,197,"North Carolina","Yadkin County",0.0875413128904995,57.05,8,162037.037037037,5161,0.0366016341504085
37,199,"North Carolina","Yancey County",0.0809815778262701,31.13,1,56037.037037037,1300,0.0580569785207154
38,1,"North Dakota","Adams County",0.297924277346339,128.8,4,NA,3202,2.84705614394716e-05
38,3,"North Dakota","Barnes County",0.463068284645499,299.1,34,NA,4376,0
38,5,"North Dakota","Benson County",0.449922360264001,254.56,17,NA,3934,0.0869692704668074
38,7,"North Dakota","Billings County",0.353437432549,95.9,2,NA,1366,0.021209606560578
38,9,"North Dakota","Bottineau County",0.53808152083369,134.19,11,NA,1871,0.032448132780083
38,11,"North Dakota","Bowman County",0.351711720425215,139.69,7,NA,3608,0.00113370480256651
38,13,"North Dakota","Burke County",0.357865105187834,110.78,9,NA,1678,0.00403367239565065
38,15,"North Dakota","Burleigh County",0.5108309132025,271.67,13,NA,7767,0.0140030030536669
38,17,"North Dakota","Cass County",0.540856578945217,421.97,65,NA,10933,0
38,19,"North Dakota","Cavalier County",0.478511063800116,235.72,16,NA,4245,0.00285197681137808
38,21,"North Dakota","Dickey County",0.344112091277639,132.8,12,NA,3631,0.00549734993220757
38,23,"North Dakota","Divide County",0.410426274068441,84.56,7,NA,1559,0
38,25,"North Dakota","Dunn County",0.642082471249499,147.95,6,NA,3245,0.0192091922946942
38,27,"North Dakota","Eddy County",0.199984889499999,129.21,6,NA,2016,0.083672131147541
38,29,"North Dakota","Emmons County",0.470142123109267,119.42,21,NA,3918,0.158002389313253
38,31,"North Dakota","Foster County",0.199841369984,84.75,6,NA,2183,0.0011313201636063
38,33,"North Dakota","Golden Valley County",0.306783678044117,132.54,-3,NA,2714,0.0122115546572343
38,35,"North Dakota","Grand Forks County",0.448664766596458,304.42,33,NA,9582,3.91052713905835e-05
38,37,"North Dakota","Grant County",0.504391930231,150.17,13,NA,2385,0.00261859710771726
38,39,"North Dakota","Griggs County",0.221307131569,135.04,18,NA,1900,0.00483414557459519
38,41,"North Dakota","Hettinger County",0.343686385703001,135.28,15,NA,2624,0
38,43,"North Dakota","Kidder County",0.438759722311001,102.67,8,NA,2240,0.00559767450995797
38,45,"North Dakota","LaMoure County",0.349030910299001,116.3,14,NA,3103,0
38,47,"North Dakota","Logan County",0.306685709491999,101.3,15,NA,1814,0.00194872080398653
38,49,"North Dakota","McHenry County",0.599366266709999,172.96,6,NA,2215,0.0563842789615515
38,51,"North Dakota","McIntosh County",0.299744806758931,142.54,11,NA,2903,0.00172677348128857
38,53,"North Dakota","McKenzie County",0.888468779629765,205.59,5,NA,3787,0.0201133590490435
38,55,"North Dakota","McLean County",0.7212197555175,266.37,20,NA,5503,0.00562184904428566
38,57,"North Dakota","Mercer County",0.342725693036001,159.55,12,NA,3659,0.0210795353898322
38,59,"North Dakota","Morton County",0.592799049204,396.01,22,NA,9045,0.00630860053246904
38,61,"North Dakota","Mountrail County",0.6083874228885,164.8,7,NA,4031,0.0178302215006378
38,63,"North Dakota","Nelson County",0.3144288097175,179.61,10,NA,2970,0.0215923673492161
38,65,"North Dakota","Oliver County",0.224471300738998,86.41,5,NA,1688,0.0133559139371079
38,67,"North Dakota","Pembina County",0.355260599198008,215.83,17,NA,3391,0.000578354455843895
38,69,"North Dakota","Pierce County",0.339440082191498,76.78,12,NA,1752,0.0326380942473734
38,71,"North Dakota","Ramsey County",0.4081741461505,160.99,21,NA,5356,0.0206642864870712
38,73,"North Dakota","Ransom County",0.2619464407345,170.44,18,NA,2848,0.00254237288135593
38,75,"North Dakota","Renville County",0.282610355830839,64.4,6,NA,1272,0.0140640308460542
38,77,"North Dakota","Richland County",0.436962374371088,289.41,37,NA,6275,0.00147937632608569
38,79,"North Dakota","Rolette County",0.297672332486835,52.16,8,NA,1254,0.132433243324332
38,81,"North Dakota","Sargent County",0.26144873997194,154.35,16,NA,3668,0.00483515057113188
38,83,"North Dakota","Sheridan County",0.311395758801001,55.01,7,NA,1030,0.00475737392959087
38,85,"North Dakota","Sioux County",0.340053951235978,105.66,3,NA,1836,0.0277964917533748
38,87,"North Dakota","Slope County",0.369732757815312,85.3,4,NA,872,0.00646427334641579
38,89,"North Dakota","Stark County",0.409085597231,189.18,14,NA,7591,0.000483030913978495
38,91,"North Dakota","Steele County",0.221011356459,168.34,18,NA,2459,0
38,93,"North Dakota","Stutsman County",0.7036284539035,246.97,29,NA,6178,0.000979839796193322
38,95,"North Dakota","Towner County",0.329449150367897,135.31,5,NA,1795,0.0202978458877267
